Date,Account/Account Code,Start Date,End Date,Start Balance,End Balance,Description,Received,Spent,Balance,Order ID,Status,Transaction Type
18-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196590593755848465,0,21.6,7398.65,,Not Reconciled,SVS_PAYMENT_DEDUCT
18-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196581820916047542,0,21.6,7420.25,,Not Reconciled,SVS_PAYMENT_DEDUCT
18-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196571073414700726,0,21.6,7441.85,,Not Reconciled,SVS_PAYMENT_DEDUCT
18-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 2509117AQVGVD6 | Wallet: shopee_pay | TxnID: 196561466160062076,113,0,7463.45,2509117AQVGVD6,Not Reconciled,ESCROW_VERIFIED_ADD
18-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196557806009065276,0,21.6,7350.45,,Not Reconciled,SVS_PAYMENT_DEDUCT
18-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196520404527881915,0,21.6,7372.05,,Not Reconciled,SVS_PAYMENT_DEDUCT
17-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196499803918573238,0,21.6,7393.65,,Not Reconciled,SVS_PAYMENT_DEDUCT
17-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250912B81PJMVS | Wallet: shopee_pay | TxnID: 196496374068420581,113,0,7415.25,250912B81PJMVS,Not Reconciled,ESCROW_VERIFIED_ADD
17-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250913CURRT59A | Wallet: shopee_pay | TxnID: 196492385805409974,196.4,0,7302.25,250913CURRT59A,Not Reconciled,ESCROW_VERIFIED_ADD
17-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 2509117UDRP0TX | Wallet: shopee_pay | TxnID: 196487155491544763,132.24,0,7105.85,2509117UDRP0TX,Not Reconciled,ESCROW_VERIFIED_ADD
17-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196482491526160357,0,21.6,6973.61,,Not Reconciled,SVS_PAYMENT_DEDUCT
17-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196476763969167333,0,21.6,6995.21,,Not Reconciled,SVS_PAYMENT_DEDUCT
17-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196468099929611963,0,21.6,7016.81,,Not Reconciled,SVS_PAYMENT_DEDUCT
17-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196459781819473681,0,21.6,7038.41,,Not Reconciled,SVS_PAYMENT_DEDUCT
17-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196454664768593893,0,21.6,7060.01,,Not Reconciled,SVS_PAYMENT_DEDUCT
17-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196447730711666358,0,21.6,7081.61,,Not Reconciled,SVS_PAYMENT_DEDUCT
17-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196437979760172860,0,21.6,7103.21,,Not Reconciled,SVS_PAYMENT_DEDUCT
17-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196426287684788028,0,21.6,7124.81,,Not Reconciled,SVS_PAYMENT_DEDUCT
17-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196410451620274149,0,21.6,7146.41,,Not Reconciled,SVS_PAYMENT_DEDUCT
17-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196377383207444284,0,21.6,7168.01,,Not Reconciled,SVS_PAYMENT_DEDUCT
17-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196368615417585339,0,21.6,7189.61,,Not Reconciled,SVS_PAYMENT_DEDUCT
16-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196328893882310268,0,21.6,7211.21,,Not Reconciled,SVS_PAYMENT_DEDUCT
16-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196322431281929910,0,21.6,7232.81,,Not Reconciled,SVS_PAYMENT_DEDUCT
16-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196314223951748732,0,21.6,7254.41,,Not Reconciled,SVS_PAYMENT_DEDUCT
16-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196310381918953233,0,21.6,7276.01,,Not Reconciled,SVS_PAYMENT_DEDUCT
16-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196303615650963126,0,21.6,7297.61,,Not Reconciled,SVS_PAYMENT_DEDUCT
16-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 2509118HVP3EAD | Wallet: shopee_pay | TxnID: 196302753771822908,85.1,0,7319.21,2509118HVP3EAD,Not Reconciled,ESCROW_VERIFIED_ADD
16-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196297634590236347,0,21.6,7234.11,,Not Reconciled,SVS_PAYMENT_DEDUCT
16-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196289608437210748,0,21.6,7255.71,,Not Reconciled,SVS_PAYMENT_DEDUCT
16-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196280110737792694,0,21.6,7277.31,,Not Reconciled,SVS_PAYMENT_DEDUCT
16-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196259469695393462,0,21.6,7298.91,,Not Reconciled,SVS_PAYMENT_DEDUCT
16-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 2509118P9YGUPH | Wallet: shopee_pay | TxnID: 196259298601344828,111.73,0,7320.51,2509118P9YGUPH,Not Reconciled,ESCROW_VERIFIED_ADD
16-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196233718380109494,0,21.6,7208.78,,Not Reconciled,SVS_PAYMENT_DEDUCT
16-09-25,,,,,,ESCROW_VERIFIED_MINUS | Order: 25090809FARM39 | Wallet: shopee_pay | TxnID: 196225680734691089,0,10.38,7230.38,25090809FARM39,Not Reconciled,ESCROW_VERIFIED_MINUS
16-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196223470890131217,0,21.6,7240.76,,Not Reconciled,SVS_PAYMENT_DEDUCT
